filename,title,description,type
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-29/acsd-49389-ready-pickup-email-sent-api.md,'ACSD-49389: Ready for pickup email sent by API when not ready for pickup',Apply the ACSD-49389 patch to fix the Adobe Commerce issue where a ready for pickup email is sent by the API when order is not ready for pickup.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-29/acsd-49706-default-value-saved-for-visual-swatch-attribute-when-no-value-is-selected.md,'ACSD-49706: Default value saved for visual swatch attribute when no value is selected',Apply the ACSD-49706 patch to fix the Adobe Commerce issue where a default value is saved for a visual swatch attribute when no value is selected.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-29/acsd-49960-filtering-by-date-does-not-work-for-customer-order-grid.md,"""ACSD-49960: Filtering by date doesn't work for the customer order grid""",Apply the ACSD-49960 patch to fix the Adobe Commerce issue where filtering by date does not work for the customer order grid.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-29/acsd-49822-updates-on-requisition-list-page-not-reflected-on-print.md,'ACSD-49822: Updates on requisition list page not reflected on print requisition list',Apply the ACSD-49822 patch to fix the Adobe Commerce issue where updates on the requisition list page are not reflected on the print requisition list.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-29/acsd-49835-use-default-value-chekbox-not-saved.md,'ACSD-49835: [!UICONTROL Use Default Value] checkbox is not saved',Apply the ACSD-49835 patch to fix the Adobe Commerce issue where the [!UICONTROL Use Default Value] checkbox is not saved correctly on a store level for a multi-select attribute.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-29/acsd-49970-incorrect-handling-of-graphql-errors.md,'ACSD-49970: Incorrect handling of GraphQL errors',Apply the ACSD-49970 patch to fix the Adobe Commerce issue where there is incorrect handling of GraphQL errors when [!UICONTROL New Relic Reporting] is turned on.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-29/acsd-49502-downloadable-link-not-updated-correctly.md,'ACSD-49502: Downloadable link not updated correctly after [!DNL staging] update',Apply the ACSD-49502 patch to fix the Adobe Commerce issue where the downloadable link is not updated correctly after a [!DNL staging] update is applied to the downloadable product.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-29/acsd-49748-email-invitations-cannot-be-sent.md,'ACSD-49748: Email invitations cannot be sent',Apply the ACSD-49748 patch to fix the Adobe Commerce issue where the users are not able to send email invitations.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-29/acsd-49849-customer-email-was-replaced-with-paypal-email.md,'ACSD-49849: Customer email was replaced with PayPal email',Apply the ACSD-49849 patch to fix the Adobe Commerce issue where the customer email was replaced with PayPal email when placing an order with PayPal Express via GraphQL.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-29/acsd-49773-product-export-fails-when-aws-s3-is-used-as-remote-storage.md,'ACSD-49773: Product export fails when AWS S3 is used as remote storage',Apply the ACSD-49773 patch to fix the Adobe Commerce issue where product export fails when AWS S3 is used as remote storage.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-29/acsd-49839-shared-catalog-pricing-and-structure-throws-an-error.md,'ACSD-49839: Shared catalog pricing and structure throws an error',Apply the ACSD-49839 patch to fix the Adobe Commerce issue where the shared catalog pricing and structure throws an error in the admin when products have single or double quotes in SKU.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-29/acsd-50260-graphql-product-search-results-are-limited.md,'ACSD-50260: GraphQL product search results are limited',"Apply the ACSD-50260 patch to fix the Adobe Commerce issue where the GraphQL product search results are limited to 10,000 results only.",Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-29/acsd-49898-products-grid-throws-exception-when-special-price-of-bundled-product-exceeds-1000.md,'ACSD-49898: Products grid throws an exception',Apply the ACSD-49898 patch to fix the Adobe Commerce issue where the products grid throws an exception when a bundled product has a special price that exceeds 1000.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-29/acsd-50234-incorrect-customer-name-in-confirmation-email-for-orders-placed-with-paypal.md,'ACSD-50234: Incorrect customer name in confirmation email for orders placed using [!DNL PayPal]',Apply the ACSD-50234 patch to fix the Adobe Commerce issue where the customer name is displayed incorrectly in the confirmation email for orders placed using [!DNL PayPal].,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-29/acsd-48813-search-not-showing-relevant-results-based-on-search-weight-of-attributes.md,'ACSD-48813: Search not showing relevant results based on search weight of attributes',Apply the ACSD-48813 patch to fix the Adobe Commerce issue where search is not showing relevant results based on the search weight of the attributes.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-29/acsd-49464-invoices-shipments-credit-memos-not-moved-back-from-archive.md,"'ACSD-49464: Invoices, shipments, and credit memos not moved back from archive'","Apply the ACSD-49464 patch to fix the Adobe Commerce issue where invoices, shipments, and credit memos are not moved back from the archive when the orderId is different.",Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-29/acsd-48771-wyswigy-editor-rendering-content-differently.md,'ACSD-48771: WYSIWYG editor renders content differently',Apply the ACSD-48771 patch to fix the Adobe Commerce issue where WYSIWYG editor renders content differently.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-29/acsd-49527-graphql-company-roles-dont-display-pagination-correctly.md,"""ACSD-49527: GraphQL company roles don't display pagination correctly""",Apply the ACSD-49527 patch to fix the Adobe Commerce issue where the GraphQL company roles don't display pagination correctly.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-30/overview.md,'Overview: [!DNL Quality Patches Tool] (QPT) v1.1.30',This sub-section provides a detailed description of the issues fixed by the patches available in [!DNL Quality Patches Tool] (QPT) v1.1.30.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-30/acsd-50367-customer-address-export-does-not-work.md,'ACSD-50367: Customer address export does not work with multi-select attribute',Apply the ACSD-50367 patch to fix the Adobe Commerce issue where the customer address export does not work when a multi-select **`Customer Address`** attribute without values is created.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-30/bb2b-2598-add-caching-capability.md,"'BB2B-2598: Adds caching capability to storeConfig, currency, country, countries, availableStores GraphQl queries'","Apply the BB2B-2598 patch to add caching capability to the storeConfig, currency, country, countries, and availableStores GraphQl queries.",Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-30/b2b-2674-add-caching-capability.md,'B2B-2674: Adds caching capability to the customAttributeMetadata GraphQL query',Apply the B2B-2674 patch to add caching capability to the customAttributeMetadata GraphQL query.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-30/acsd-49973-improved-performance-fetching-bundled-products-via-graphql.md,'ACSD-49973: Improved performance fetching bundled products via [!DNL GraphQL]',Apply the ACSD-49973 patch to fix the Adobe Commerce issue where performance degradation occurs when fetching bundled products via [!DNL GraphQL].,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-30/acsd-50116-admin-user-cannot-create-a-url-rewrite.md,'ACSD-50116: An admin user cannot create a URL rewrite for the sub-categories of level three or lower',Apply the ACSD-50116 patch to fix the Adobe Commerce issue where an admin user cannot create a URL rewrite for the sub-categories of level three or lower.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-30/acsd-50276-customer-registration-form-does-not-work-on-the-storefront.md,"""ACSD-50276: Customer registration form doesn't work on storefront if multi-select customer attribute is created""",Apply the ACSD-50276 patch to fix the Adobe Commerce issue where the customer registration form doesn't work on the storefront if a multi-select customer attribute is created.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-30/acsd-50527-error-when-saving-page-with-empty-dynamic-block.md,'ACSD-50527: Error upon saving a page with empty dynamic block',Apply the ACSD-50527 patch to fix the Adobe Commerce issue where an error occurs when saving a page with an empty dynamic block.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-30/acsd-49513-remote-storage-synchronization-fails.md,'ACSD-49513: Remote storage synchronization fails',Apply the ACSD-49513 patch to fix the Adobe Commerce issue where the remote storage synchronization fails because of 0-byte files.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-30/acsd-50336-product-alert-emails-not-sent.md,'ACSD-50336: Product alert emails not sent',Apply the ACSD-50336 patch to fix the Adobe Commerce issue where the product alert emails are not sent when a product is back in stock or the price is changed.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-30/acsd-46683-shipping-price-shows-not-yet-calculated.md,'ACSD-46683: Shipping price shows *Not yet calculated*',Apply the ACSD-46683 patch to fix the Adobe Commerce issue where the shipping price shows *Not yet calculated*.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-30/acsd-49129-the-content-attribute-is-not-returned-in-product-media-api-responses.md,"'ACSD-49129: ""Content"" attribute not returned in product media API responses'",Apply the ACSD-49129 patch to fix the Adobe Commerce issue where the *content* attribute (*base64 image code*) is not returned in the `rest/V1/products/sku/media` product media API responses.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-30/acsd-49737-coupon-is-incorrectly-marked-as-used-after-a-failed-card-payment.md,'ACSD-49737: Coupon is incorrectly marked as used after a failed card payment',Apply the ACSD-49737 patch to fix the Adobe Commerce issue where the coupon is incorrectly marked as used after a failed card payment.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-30/acsd-50814-an-admin-user-is-not-able-to-create-credit-memo.md,'ACSD-50814: Admin user not able to create credit memo',Apply the ACSD-50814 patch to fix the Adobe Commerce issue where an admin user is not able to create a credit memo.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-30/acsd-49877-the-video-autoplay-option-does-not-work-on-mobile-safari.md,'ACSD-49877: Video autoplay does not work on mobile [!DNL Safari]',Apply the ACSD-49877 patch to fix the Adobe Commerce issue where the video autoplay option does not work on mobile [!DNL Safari] when the video is linked directly to a remote video file.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-30/acsd-51114-random-product-disappearing-from-large-catalogs-while-asynchronous-indexing.md,'ACSD-51114: Random products disappeared from large catalogs when asynchronous indexing is enabled',Apply the ACSD-51114 patch to fix the Adobe Commerce issue Random products disappeared from large catalogs when asynchronous indexing is enabled.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-31/overview.md,'Overview: [!DNL Quality Patches Tool] (QPT) v1.1.31',This sub-section provides a detailed description of the issues fixed by the patches available in [!DNL Quality Patches Tool] (QPT) v1.1.31.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-31/acsd-50858-improved-performance-for-loading-banners-content.md,"""ACSD-50858: Improved performance for loading banners' content""",Apply the ACSD-50858 patch to fix the Adobe Commerce issue where banner performance is impacted in the cart/checkout page due to excessive DB queries and increased page loading time.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-31/acsd-49392-order-status-changes-to-closed-after-partial-refund.md,'ACSD-49392: Order status changes to closed after partial refund',Apply the ACSD-49392 patch to fix the Adobe Commerce issue where the order status changes to closed after a partial refund for a bundled product.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-31/acsd-50817-optimizes-cron-job-sales-clean-quotes-to-run-faster.md,'ACSD-50817: Optimizes cron job sales_clean_quotes to run faster',Apply the ACSD-50817 patch to optimize the cron job `sales_clean_quotes` to run faster by adding a composite index on the `store_id` and `updated_at` columns in the quote table.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-31/acsd-50345-recaptcha-issues-during-checkout.md,'ACSD-50345: reCAPTCHA issues during the checkout',Apply the ACSD-50345 patch to fix the Adobe Commerce issue where the reCAPTCHA v2 and v3 validations are failed while placing orders and during the checkout.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-31/acsd-51036-race-conditions-during-concurrent-rest-api-calls-cause-overwrite-of-shipping-status.md,'ACSD-51036: Race conditions during concurrent REST API calls result in an overwrite of shipping status',Apply the ACSD-51036 patch to fix the Adobe Commerce issue where there are race conditions during concurrent REST API calls resulting in an overwrite of shipping status in the items ordered table.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-32/overview.md,'Overview: [!DNL Quality Patches Tool] (QPT) v1.1.32',This sub-section provides a detailed description of the issues fixed by the patches available in [!DNL Quality Patches Tool] (QPT) v1.1.32.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-32/acsd-49628-page-builder-cors-errors-prevent-product-save.md,'ACSD-49628: [!DNL Page Builder] CORS errors prevent product save',Apply the ACSD-49628 patch to fix the Adobe Commerce issue where the [!DNL Page Builder] CORS errors prevent product save.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-32/acsd-50621-tier-prices-different-websites-shared-catalog-not-visible.md,'ACSD-50621: Tier prices for different websites in shared catalog are not visible',Apply the ACSD-50621 patch to fix the Adobe Commerce issue where the tier prices for different websites in the shared catalog are not visible when editing them in a multi-website environment.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-32/acsd-51528-different-behaviors-on-snake-case-formatting.md,'ACSD-51528: Different behaviors on snake_case formatting',Apply the ACSD-51528 patch to fix the Adobe Commerce issue where there are different behaviors on snake_case formatting.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-32/acsd-49480-discard-subsequent-rules-not-working.md,'ACSD-49480: Discard subsequent rules not working',Apply the ACSD-49480 patch to fix the Adobe Commerce issue where the [!UICONTROL Cart Price Rule - Discard Subsequent Rules] is not working as intended.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-32/acsd-50794-cannot-remove-gift-wrapping-from-customer-order-via-graphql.md,'ACSD-50794: Cannot remove gift wrapping from customer order via GraphQL',Apply the ACSD-50794 patch to fix the Adobe Commerce issue where users cannot remove gift wrapping from the customer order via GraphQL.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-32/acsd-51041-price-index-takes-very-long-to-complete.md,'ACSD-51041: Price index takes very long to complete',Apply the ACSD-51041 patch to fix the Adobe Commerce issue where the price index takes a long time to complete with a very large product set.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-32/acsd-51230-gift-card-account-is-deleted.md,'ACSD-51230: Gift card account is deleted',Apply the ACSD-51230 patch to fix the Adobe Commerce issue where the gift card account is deleted when the partial refund of a simple product is processed from an order.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-32/acsd-51379-changes-made-to-page-text-content-via-page-builder-are-not-saved.md,"""ACSD-51379: Changes to page's text content via [!DNL Page Builder] aren't saved""",Apply the ACSD-51379 patch to fix the Adobe Commerce issue where the changes made to a page's text content via [!DNL Page Builder] are not saved.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-32/acsd-51305-out-of-stock-composite-child-products-unavailable-in-graphql-response.md,'ACSD-51305: Out-of-stock composite child products unavailable in GraphQL response',Apply the ACSD-51305 patch to fix the Adobe Commerce issue where out-of-stock composite child products are not available in the GraphQL response.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-32/acsd-51294-price-quantity-tax-shipping-and-revenue-are-sent-as-string-to-google-analytics-and-gtm.md,"'ACSD-51294: Price, quantity, tax, shipping, revenue sent as string to [!DNL Google Analytics] and GTM'","Apply the ACSD-51294 patch to fix the Adobe Commerce issue where price, quantity, tax, shipping, and revenue are sent as a string to [!DNL Google Analytics] and GTM.",Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-32/acsd-51291-restricted-admin-can-add-images-videos-to-product-assigned-to-multiple-websites.md,'ACSD-51291: Restricted admin can add images/videos to product assigned to multiple websites',Apply the ACSD-51291 patch to fix the Adobe Commerce issue where restricted admin with access to one website can add images/videos to a product assigned to multiple websites.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-32/acsd-50849-adding-new-product-to-category-after-clearing-cache.md,'ACSD-50849: Adding new product after clearing cache results in mismatch',Apply the ACSD-50849 patch to fix the Adobe Commerce issue where adding a new product to the category after clearing the cache results in a mismatch of positions and selections of the existing products.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-32/acsd-51204-product-does-not-return-back-in-stock-after-creating-credit-memo.md,'ACSD-51204: Product does not return back in stock after creating the credit memo',Apply the ACSD-51204 patch to fix the Adobe Commerce issue where the product does not return back in stock after creating the credit memo.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-32/acsd-51238-inventory-source-removed-when-updating-configurable-product-and-editing-the-price.md,'ACSD-51238: Inventory source is removed when updating a configurable product and editing the price',Apply the ACSD-51238 patch to fix the Adobe Commerce issue where the inventory source is removed when updating a configurable product and editing the price.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-33/overview.md,'Overview: [!DNL Quality Patches Tool] (QPT) v1.1.33',This sub-section provides a detailed description of the issues fixed by the patches available in [!DNL Quality Patches Tool] (QPT) v1.1.33.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-33/acsd-51792-page-does-not-have-impression-event.md,'ACSD-51792: Page does not have impression event',Apply the ACSD-51792 patch to fix the Adobe Commerce performance issue where a page does not have the impression event when Google Tag Manager 4 is enabled.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-33/acsd-51645-saving-a-new-cart-price-rule-if-the-extension-magento-offlineshipping-is-disabled.md,'ACSD-51645: Saving a new Cart Price Rule if the extension Magento_OfflineShipping is disabled',Apply the ACSD-51645 patch to fix the Adobe Commerce issue where an error occurs when saving a new Cart Price Rule if the extension Magento_OfflineShipping is disabled.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-33/acsd-51240-uploaded-file-missing-while-registering-via-company-registration-form.md,'ACSD-51240: Uploaded file missing while registering via company registration form',Apply the ACSD-51240 patch to fix the Adobe Commerce issue where the uploaded file missing while registering via company registration form.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-33/acsd-51907-restricted-admin-user-cannot-create-a-credit-memo-with-an-offline-refund.md,"""ACSD-51907: Restricted admin user can't create credit memo for offline refund""",Apply the ACSD-51907 patch to fix the Adobe Commerce issue where the restricted admin user can't create a credit memo with an offline refund.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-33/acsd-51892-performance-issue-where-config-files-load-multiple-times.md,'ACSD-51892: Performance issue where config files load multiple times',Apply the ACSD-51892 patch to fix the Adobe Commerce performance issue where config files load multiple times during deployment.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-33/acsd-50478-database-rollback-command-when-db-dump-contains-triggers.md,'ACSD-50478: JS issue for rollback action in backups grid and database rollback command',Apply the ACSD-50478 patch to fix the JS issue for the rollback action in the backups grid and the database rollback command for a case when the DB dump contains triggers and a *delimiter* SQL command.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-33/acsd-51431-indexer-status-is-working.md,'ACSD-51431: Indexer status is *[!UICONTROL Working]* even though there are no entries in the changelog',Apply the ACSD-51431 patch to fix the Adobe Commerce issue where the indexer status is *[!UICONTROL Working]* even though there are no entries in the changelog.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-33/acsd-51102-catalog-rule-is-not-correctly-indexed.md,'ACSD-51102: Catalog rule applied to large number of products not correctly indexed',Apply the ACSD-51102 patch to fix the Adobe Commerce issue where a catalog rule that is applied to a large number of products is not correctly indexed when the rule is enabled by a scheduled update.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-33/acsd-52148-google-v3-recaptcha-admin-login-fails-occasionally.md,'ACSD-52148: Google v3 reCAPTCHA admin login fails occasionally',Apply the ACSD-52148 patch to fix the Adobe Commerce issue where the Google v3 reCAPTCHA admin login fails occasionally.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-33/acsd-51408-order-item-status-is-set-to-backordered.md,'ACSD-51408: Order item status is incorrectly set to [!UICONTROL backordered]',Apply the ACSD-51408 patch to fix the Adobe Commerce issue where the order item status is incorrectly set to [!UICONTROL backordered].,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-33/acsd-50512-error-when-updating-the-start-date-for-a-downloadable-product-staging-update.md,'ACSD-50512: Error when updating the start date for a downloadable product staging update',"Apply the ACSD-51892 patch to fix the Adobe Commerce performance issue where the error *The downloadable link isn't related to the product.Verify the link and try again*, occurs when updating the start date for a downloadable product staging update.",Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-33/acsd-50895-google-analytics-3-gtm-tags-are-not-fired-if-google-analytics-4-gtm-is-not-configured.md,'ACSD-50895: [!DNL Google Analytics] 3 GTM tags are not fired if [!DNL Google Analytics] 4 GTM is not configured',Apply the ACSD-50895 patch to fix the Adobe Commerce issue where [!DNL Google Analytics] 3 GTM tags are not fired if [!DNL Google Analytics] 4 GTM is not configured.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-33/acsd-51471-admin-user-cannot-save-scheduled-update-for-bundled-product.md,'ACSD-51471: Admin user cannot save scheduled update for bundled product',Apply the ACSD-51471 patch to fix the Adobe Commerce issue where an admin user cannot save a scheduled update for a bundled product that uses a simple product with a scheduled update.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-33/acsd-51120-graphql-get-requests-cache-not-cleared-for-cms-pages.md,'ACSD-51120: GraphQL GET request cache not cleared for CMS pages that contain CMS blocks',Apply the ACSD-51120 patch to fix the Adobe Commerce issue where GraphQL GET request cache is not cleared for CMS pages that contain CMS blocks.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-33/acsd-51700-downloadable-product-error-when-switching-storeviews.md,'ACSD-51700: Error switching store views on downloadable product edit page',Apply the ACSD-51700 patch to fix the Adobe Commerce issue where an error occurs when switching store views on a downloadable product edit page in the admin.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-33/acsd-51735-order-item-status-incorrectly-set.md,'ACSD-51735: Order item status incorrectly set to *[!UICONTROL Ordered]* when product stock is 0',Apply the ACSD-51735 patch to fix the Adobe Commerce issue where the order item status is incorrectly set to *[!UICONTROL Ordered]* when the product stock is 0.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-33/acsd-51497-cannot-sort-catalog-page-by-custom-attribute-of-dropdown-type.md,'ACSD-51497: Cannot sort catalog page by custom attribute of type Dropdown',Apply the ACSD-51497 patch to fix the Adobe Commerce issue where a customer cannot sort a catalog page by custom attribute of the type Dropdown.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-33/acsd-50368-customers-group-id-ignored-when-a-customer-is-created-via-async-rest-api.md,'ACSD-50368: Customers group_id is ignored when a customer is created via Async REST API or Async Bulk REST API',Apply the ACSD-50368 patch to fix the Adobe Commerce issue where the customers group_id is ignored when a customer is created via Async REST API or Async Bulk REST API.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-33/acsd-50949-price-filter-in-advanced-search-does-not-return-proper-results.md,'ACSD-50949: The price filter in advanced search does not return proper results when used along with the SKU filter',Apply the ACSD-50949 patch to fix the Adobe Commerce issue where the price filter in advanced search does not return proper results when used along with the SKU filter.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-34/overview.md,'Overview: [!DNL Quality Patches Tool] (QPT) v1.1.34',This sub-section provides a detailed description of the issues fixed by the patches available in [!DNL Quality Patches Tool] (QPT) v1.1.34.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-34/acsd-50813-admin-unable-to-add-bundled-products-containing-a-slash.md,'ACSD-50813: Admin unable to add bundled products containing a slash',Apply the ACSD-50813 patch to fix the Adobe Commerce performance issue where the admin cannot add bundled products containing a slash mark (`/`) in the SKU with the *Add Products by SKU* functionality to the admin order.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-34/acsd-52277-admin-user-redirected-incorrectly-on-selecting-store-view-when-creating-new-order.md,'ACSD-52277: Admin user redirected incorrectly on selecting store view when creating new order',Apply the ACSD-52277 patch to fix the Adobe Commerce issue where an admin user is not redirected properly after selecting store view when creating a new order in Admin.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-34/acsd-52160-product-validation-result-against-the-cart-price-rule.md,'ACSD-52160: Product validation result against the cart price rule',Apply the ACSD-52160 patch to fix the Adobe Commerce issue where the product validation result against the cart price rule is not properly evaluated based on the rule condition *[!UICONTROL If an item is FOUND/NOT FOUND in the cart with All/Any of these conditions true]*.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-34/acsd-51636-company-admin-cannot-add-new-users.md,"""ACSD-51636: Company admin can't add new users from the customer account section""",Apply the ACSD-51636 patch to fix the Adobe Commerce issue where the company admin can't add new users from the customer account section despite having all necessary roles and permissions.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-34/acsd-51853-copied-text-styles-are-not-applied-when-page-builder-is-used.md,"""ACSD-51853: Copied text styles aren't applied using page builder""",Apply the ACSD-51853 patch to fix the Adobe Commerce issue where the copied text styles are not applied when page builder is used.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-34/acsd-51630-large-amount-of-system-messages-slows-the-downloading-of-admin-pages.md,'ACSD-51630: Numerous system messages slow download of Admin Pages',Apply the ACSD-51630 patch to fix the Adobe Commerce performance issue where a large amount of system messages slows the downloading of Admin Pages.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-34/acsd-52689-images-cannot-be-uploaded-to-amazon-s3-storage-using-rest-api.md,"""ACSD-52689: Images can't upload to Amazon S3 storage via REST API""",Apply the ACSD-52689 patch to fix the Adobe Commerce issue where the images can't be uploaded to Amazon S3 storage via REST API.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-34/acsd-51857-slow-cron-job-of-aggregate-sales-report-bestsellers-data-affects-performance.md,'ACSD-51857: Slow cron job of `aggregate_sales_report_bestsellers_data` affects performance',Apply the ACSD-51857 patch to fix the Adobe Commerce issue where slow cron job `aggregate_sales_report_bestsellers_data` affects large `sales_order` and `sales_order_item` database tables.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-34/acsd-51739-error-on-requesting-structure-id-in-company-team-graphql-request.md,'ACSD-51739: Error on requesting `structure_id` in `CompanyTeam` GraphQL request',Apply the ACSD-51739 patch to fix the Adobe Commerce issue where an error is returned when the `structure_id` is requested in a `CompanyTeam` GraphQL request.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-34/acsd-48448-race-condition-issue-happening-during-order-cancellations.md,'ACSD-48448: Race condition issue during order cancellations causing duplicated entry in inventory_reservation table',"Apply the ACSD-48448 patch to fix the Adobe Commerce performance issue where the Race condition issue is happening during the order cancellations, which causes duplicated entries in the inventory_reservation table.",Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-35/overview.md,'Overview: [!DNL Quality Patches Tool] (QPT) v1.1.35',This sub-section provides a detailed description of the issues fixed by the patches available in [!DNL Quality Patches Tool] (QPT) v1.1.35.,Troubleshooting
help/tools/quality-patches-tool/patches-available-in-qpt/v1-1-35/acsd-52095-manage-stock-value-wrong-while-exporting-csv.md,'ACSD-52095: Manage stock value is wrong while exporting CSV',Apply the ACSD-52095 patch to fix the Adobe Commerce issue where the product manage stock value is wrong while exporting CSV.,Troubleshooting
